employee_id,age,revenu_mensuel,statut_marital,departement,poste,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,frequence_deplacement,annes_sous_responsable_actuel
1859,29,6384,Divorcé(e),Consulting,Manager,11,7,0,4,1,3,4,3,3,Non,17.0,2,Occasionnel,6
1860,42,3968,Célibataire,Consulting,Consultant,8,0,0,4,3,3,4,3,3,Non,13.0,0,Occasionnel,0
1862,32,9907,Célibataire,Commercial,Cadre Commercial,7,2,2,3,2,2,3,2,3,Oui,12.0,0,Occasionnel,2
1863,46,13225,Divorcé(e),Commercial,Cadre Commercial,25,19,17,1,4,1,4,3,3,Non,12.0,1,Occasionnel,8
1864,27,3540,Marié(e),Commercial,Représentant Commercial,9,9,8,2,2,3,4,3,4,Non,21.0,1,Occasionnel,8
1865,29,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,4,2,2,4,3,3,Non,11.0,0,Occasionnel,0
1866,43,19392,Marié(e),Consulting,Senior Manager,21,16,12,1,2,3,4,3,3,Non,13.0,0,Occasionnel,14
1867,48,19665,Marié(e),Consulting,Directeur Technique,29,22,10,4,2,2,4,3,3,Non,12.0,0,Occasionnel,9
1868,29,2439,Célibataire,Consulting,Assistant de Direction,1,1,0,4,2,4,2,2,4,Oui,24.0,0,Frequent,0
1869,46,7314,Marié(e),Commercial,Cadre Commercial,14,8,7,3,3,2,3,3,4,Non,21.0,3,Occasionnel,7
1870,27,4774,Marié(e),Consulting,Assistant de Direction,8,7,6,4,2,1,4,2,3,Non,19.0,1,Frequent,3
1871,39,3902,Divorcé(e),Consulting,Assistant de Direction,7,2,2,4,3,4,2,3,3,Non,14.0,3,Occasionnel,2
1873,55,2662,Marié(e),Consulting,Assistant de Direction,19,5,2,2,2,4,2,4,4,Non,20.0,1,Occasionnel,4
1875,28,2856,Marié(e),Commercial,Représentant Commercial,1,1,0,2,3,2,4,3,3,Non,19.0,1,Occasionnel,0
1876,30,1081,Célibataire,Commercial,Représentant Commercial,1,1,0,2,3,4,3,2,3,Non,13.0,0,Occasionnel,0
1878,22,2472,Célibataire,Consulting,Assistant de Direction,1,1,0,4,3,2,1,3,4,Oui,23.0,0,Occasionnel,0
1880,36,5673,Marié(e),Commercial,Cadre Commercial,10,10,9,2,2,3,1,3,3,Oui,13.0,1,Occasionnel,7
1881,31,4197,Divorcé(e),Consulting,Consultant,10,10,8,2,3,3,1,3,3,Non,11.0,1,Occasionnel,2
1882,34,9713,Marié(e),Commercial,Cadre Commercial,9,5,3,3,3,4,4,3,3,Oui,13.0,3,Occasionnel,0
1883,29,2062,Célibataire,Consulting,Consultant,11,3,2,4,3,1,2,3,3,Non,14.0,0,Occasionnel,2
1885,37,4284,Marié(e),Consulting,Assistant de Direction,16,5,3,4,3,1,3,3,4,Oui,22.0,1,Occasionnel,4
1886,35,4788,Marié(e),Consulting,Tech Lead,4,3,2,4,2,2,4,3,3,Oui,11.0,0,Occasionnel,2
1888,45,5906,Marié(e),Consulting,Tech Lead,10,9,8,2,2,4,4,2,3,Non,13.0,2,Occasionnel,8
1890,36,3886,Célibataire,Ressources Humaines,Ressources Humaines,10,10,1,2,2,4,4,2,4,Non,21.0,0,Frequent,8
1892,40,16823,Divorcé(e),Consulting,Senior Manager,22,19,7,1,3,1,1,3,3,Non,11.0,1,Occasionnel,16
1893,26,2933,Marié(e),Consulting,Assistant de Direction,1,1,0,2,2,3,3,2,3,Oui,13.0,1,Occasionnel,0
1898,27,6500,Célibataire,Commercial,Cadre Commercial,9,8,7,1,4,3,2,2,3,Non,14.0,0,Occasionnel,7
1900,48,17174,Divorcé(e),Consulting,Senior Manager,24,22,17,4,3,4,2,3,3,Non,11.0,1,Frequent,7
1903,44,5033,Marié(e),Consulting,Manager,10,2,0,2,4,1,4,3,3,Non,15.0,1,Occasionnel,2
1905,34,2307,Marié(e),Consulting,Assistant de Direction,5,5,2,4,1,1,2,3,4,Oui,23.0,1,Aucun,0
1907,56,2587,Célibataire,Consulting,Consultant,5,4,2,1,3,4,4,3,3,Non,16.0,0,Occasionnel,0
1908,36,5507,Marié(e),Commercial,Cadre Commercial,12,4,2,3,2,2,3,1,3,Non,16.0,2,Occasionnel,3
1909,41,4393,Marié(e),Commercial,Cadre Commercial,14,5,4,3,3,2,3,3,4,Non,21.0,1,Occasionnel,4
1911,42,13348,Marié(e),Consulting,Directeur Technique,18,13,7,3,3,1,2,4,3,Non,13.0,1,Occasionnel,7
1912,31,6583,Divorcé(e),Commercial,Cadre Commercial,8,5,2,3,3,4,4,3,3,Oui,11.0,1,Occasionnel,4
1915,34,8103,Marié(e),Commercial,Cadre Commercial,9,4,2,4,2,4,3,2,3,Oui,12.0,0,Occasionnel,1
1916,31,3978,Divorcé(e),Consulting,Consultant,4,2,2,1,4,3,2,2,3,Non,12.0,1,Occasionnel,2
1918,26,2544,Marié(e),Consulting,Consultant,8,7,7,3,4,4,1,3,3,Non,18.0,1,Frequent,7
1922,45,5399,Célibataire,Consulting,Manager,12,4,2,2,3,3,3,3,3,Non,12.0,0,Frequent,3
1924,33,5487,Célibataire,Commercial,Cadre Commercial,10,10,4,2,3,3,2,2,3,Non,14.0,0,Occasionnel,9
1927,28,6834,Marié(e),Commercial,Cadre Commercial,7,7,7,3,2,4,3,3,3,Oui,12.0,1,Frequent,7
1928,29,1091,Célibataire,Commercial,Représentant Commercial,1,1,0,3,4,1,4,3,3,Non,17.0,0,Frequent,0
1929,39,5736,Marié(e),Commercial,Cadre Commercial,10,3,2,1,1,3,3,3,3,Non,19.0,1,Aucun,2
1931,27,2226,Marié(e),Consulting,Assistant de Direction,6,5,3,2,3,2,3,2,3,Non,11.0,1,Occasionnel,2
1932,34,5747,Marié(e),Consulting,Assistant de Direction,16,15,10,3,2,4,2,3,3,Oui,15.0,0,Frequent,11
1933,28,9854,Célibataire,Commercial,Cadre Commercial,6,2,0,4,3,3,4,3,3,Oui,11.0,0,Occasionnel,2
1934,47,5467,Marié(e),Consulting,Assistant de Direction,16,8,7,3,3,2,3,4,3,Non,18.0,1,Aucun,7
1935,56,5380,Marié(e),Commercial,Cadre Commercial,6,0,0,4,2,1,3,3,3,Non,16.0,1,Occasionnel,0
1936,39,5151,Marié(e),Consulting,Tech Lead,10,10,0,1,3,1,4,3,4,Non,25.0,1,Occasionnel,9
1937,38,2133,Divorcé(e),Consulting,Assistant de Direction,20,20,11,4,2,2,3,3,3,Oui,16.0,1,Frequent,7
1938,58,17875,Marié(e),Commercial,Senior Manager,29,1,0,4,3,4,3,2,3,Oui,13.0,1,Occasionnel,0
1939,32,2432,Célibataire,Consulting,Assistant de Direction,8,4,1,1,4,3,1,3,3,Oui,14.0,0,Frequent,3
1940,38,4771,Divorcé(e),Consulting,Assistant de Direction,10,5,2,2,3,4,4,4,3,Non,19.0,2,Occasionnel,3
1941,49,19161,Marié(e),Consulting,Directeur Technique,28,5,4,2,3,4,4,3,3,Non,15.0,0,Frequent,3
1943,42,5087,Divorcé(e),Commercial,Cadre Commercial,14,0,0,2,3,4,3,3,3,Oui,12.0,2,Occasionnel,0
1944,27,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,1,0,1,2,2,1,3,3,Non,12.0,0,Frequent,0
1945,35,5561,Marié(e),Commercial,Cadre Commercial,6,5,3,2,3,1,4,1,3,Non,16.0,1,Occasionnel,4
1947,28,2144,Célibataire,Consulting,Assistant de Direction,5,5,3,3,3,3,3,2,3,Non,14.0,0,Aucun,4
1948,31,3065,Divorcé(e),Consulting,Assistant de Direction,4,4,2,3,3,1,4,4,3,Oui,13.0,1,Aucun,3
1949,36,2810,Marié(e),Consulting,Consultant,5,5,4,1,4,2,2,3,4,Non,22.0,0,Aucun,2
1950,34,9888,Célibataire,Commercial,Cadre Commercial,14,14,8,1,3,4,1,2,4,Non,21.0,0,Occasionnel,1
1951,34,8628,Divorcé(e),Commercial,Cadre Commercial,9,8,7,4,3,3,3,2,3,Non,18.0,1,Occasionnel,1
1952,26,2867,Célibataire,Consulting,Consultant,8,7,7,3,3,1,4,2,3,Non,13.0,0,Occasionnel,6
1954,29,5373,Marié(e),Consulting,Manager,6,5,3,1,3,1,1,2,3,Non,12.0,1,Occasionnel,2
1955,32,6667,Divorcé(e),Consulting,Manager,9,5,1,3,3,4,2,3,3,Non,18.0,1,Aucun,2
1956,31,5003,Marié(e),Consulting,Assistant de Direction,10,10,8,4,1,1,2,3,4,Non,21.0,0,Frequent,7
1960,28,2367,Divorcé(e),Consulting,Consultant,6,4,1,3,2,4,1,2,3,Non,12.0,1,Occasionnel,3
1961,38,2858,Célibataire,Commercial,Représentant Commercial,20,1,0,1,2,1,1,2,3,Non,14.0,0,Occasionnel,0
1962,35,5204,Marié(e),Commercial,Cadre Commercial,10,10,8,3,3,4,4,3,3,Oui,11.0,0,Occasionnel,9
1965,27,4105,Célibataire,Commercial,Cadre Commercial,7,7,7,4,3,4,1,3,3,Non,14.0,0,Occasionnel,7
1966,32,9679,Célibataire,Consulting,Tech Lead,8,1,0,4,2,4,2,3,4,Non,24.0,0,Occasionnel,0
1967,31,5617,Marié(e),Commercial,Cadre Commercial,10,10,7,1,3,4,3,3,3,Oui,11.0,0,Frequent,8
1968,53,10448,Célibataire,Commercial,Cadre Commercial,15,2,2,1,3,1,2,2,3,Oui,13.0,0,Occasionnel,2
1969,54,2897,Marié(e),Consulting,Assistant de Direction,9,4,3,1,3,3,3,2,3,Non,11.0,2,Occasionnel,3
1970,33,5968,Divorcé(e),Consulting,Manager,9,9,7,4,3,3,3,3,4,Non,20.0,3,Frequent,8
1971,43,7510,Marié(e),Consulting,Manager,10,10,9,1,3,3,2,3,3,Non,17.0,1,Occasionnel,9
1972,38,2991,Marié(e),Ressources Humaines,Ressources Humaines,7,6,2,4,3,2,2,3,3,Oui,11.0,1,Frequent,2
1973,55,19636,Marié(e),Ressources Humaines,Senior Manager,35,10,9,3,4,2,1,3,3,Oui,18.0,1,Occasionnel,4
1974,31,1129,Divorcé(e),Consulting,Consultant,1,1,0,4,1,4,3,3,3,Oui,11.0,3,Occasionnel,0
1975,39,13341,Célibataire,Commercial,Cadre Commercial,21,20,8,2,3,1,1,3,3,Non,12.0,0,Occasionnel,10
1976,42,4332,Célibataire,Consulting,Assistant de Direction,20,20,9,4,2,3,4,3,3,Non,12.0,0,Aucun,7
1979,31,11031,Marié(e),Consulting,Directeur Technique,13,11,7,3,3,3,3,4,4,Non,20.0,1,Aucun,8
1980,54,4440,Célibataire,Consulting,Tech Lead,9,5,2,3,3,1,4,3,3,Oui,19.0,0,Occasionnel,4
1981,24,4617,Célibataire,Consulting,Manager,4,4,3,2,2,3,2,2,3,Non,12.0,0,Occasionnel,2
1982,23,2647,Célibataire,Consulting,Consultant,5,5,2,4,3,4,3,4,3,Non,13.0,0,Occasionnel,4
1985,40,6323,Marié(e),Consulting,Consultant,10,10,9,4,3,3,1,4,3,Non,11.0,1,Frequent,4
1986,40,5677,Marié(e),Commercial,Cadre Commercial,15,11,8,2,3,2,3,3,3,Non,14.0,1,Occasionnel,10
1987,25,2187,Marié(e),Ressources Humaines,Ressources Humaines,6,2,0,3,3,2,3,3,3,Non,14.0,0,Occasionnel,2
1989,30,3748,Marié(e),Consulting,Consultant,12,12,8,4,3,2,3,2,3,Non,13.0,0,Occasionnel,7
1992,25,3977,Divorcé(e),Consulting,Consultant,7,2,2,4,3,3,3,2,3,Oui,19.0,1,Occasionnel,2
1993,47,8633,Célibataire,Consulting,Manager,25,17,14,1,3,3,2,3,4,Non,23.0,0,Occasionnel,11
1994,33,2008,Divorcé(e),Consulting,Consultant,1,1,1,2,2,3,3,2,3,Non,12.0,3,Aucun,0
1995,38,4440,Marié(e),Commercial,Cadre Commercial,16,15,13,4,3,2,1,3,3,Non,15.0,2,Occasionnel,8
1996,31,3067,Marié(e),Commercial,Représentant Commercial,3,2,2,1,3,3,3,3,3,Non,19.0,1,Occasionnel,2
1997,38,5321,Marié(e),Consulting,Tech Lead,10,8,3,1,2,3,4,3,3,Non,11.0,1,Frequent,7
1998,42,5410,Divorcé(e),Consulting,Assistant de Direction,9,4,3,4,3,1,3,2,3,Oui,17.0,1,Occasionnel,2
1999,41,2782,Marié(e),Consulting,Assistant de Direction,12,5,3,4,3,4,1,3,4,Non,22.0,1,Occasionnel,0
2000,47,11957,Marié(e),Consulting,Directeur Technique,14,13,8,3,3,2,1,1,3,Non,18.0,2,Aucun,12
2003,35,2660,Marié(e),Consulting,Consultant,5,2,2,4,3,3,3,3,3,Oui,11.0,1,Occasionnel,2
2007,22,3375,Célibataire,Consulting,Assistant de Direction,4,3,2,4,3,3,4,4,3,Non,12.0,0,Occasionnel,2
2008,35,5098,Célibataire,Consulting,Assistant de Direction,10,10,7,2,3,3,2,3,3,Non,19.0,0,Occasionnel,8
2009,33,4878,Marié(e),Consulting,Manager,10,9,7,2,3,4,1,3,3,Oui,13.0,1,Occasionnel,1
2010,32,2837,Célibataire,Consulting,Consultant,6,6,2,3,2,2,3,3,3,Non,13.0,0,Occasionnel,1
2012,40,2406,Marié(e),Consulting,Consultant,8,1,0,1,3,4,3,2,3,Non,19.0,2,Occasionnel,0
2013,32,2269,Marié(e),Commercial,Représentant Commercial,3,2,2,2,2,2,2,3,3,Non,14.0,1,Occasionnel,2
2014,39,4108,Célibataire,Consulting,Assistant de Direction,18,7,7,1,3,4,1,3,3,Non,13.0,0,Occasionnel,7
2015,38,13206,Marié(e),Consulting,Directeur Technique,20,18,16,2,1,3,1,3,3,Non,12.0,1,Occasionnel,11
2016,32,10422,Marié(e),Commercial,Cadre Commercial,14,14,10,3,3,4,3,3,3,Non,19.0,2,Occasionnel,7
2017,37,13744,Marié(e),Consulting,Directeur Technique,16,16,11,3,4,4,1,3,4,Oui,25.0,1,Occasionnel,8
2018,25,4907,Divorcé(e),Commercial,Cadre Commercial,6,5,3,1,3,3,2,2,4,Oui,22.0,1,Occasionnel,4
2019,52,3482,Divorcé(e),Commercial,Représentant Commercial,16,9,8,1,3,4,2,2,3,Non,15.0,2,Aucun,0
2020,44,2436,Célibataire,Consulting,Assistant de Direction,6,4,3,2,3,4,3,3,3,Oui,12.0,0,Occasionnel,2
2021,21,2380,Célibataire,Commercial,Représentant Commercial,2,2,2,3,3,1,4,3,3,Oui,11.0,0,Occasionnel,2
2022,39,19431,Célibataire,Consulting,Senior Manager,21,6,0,4,3,4,3,2,3,Non,13.0,0,Aucun,3
2023,23,1790,Marié(e),Commercial,Représentant Commercial,1,1,0,4,3,1,1,2,3,Non,19.0,1,Frequent,0
2024,36,7644,Marié(e),Commercial,Cadre Commercial,10,9,7,1,2,4,3,3,3,Non,19.0,2,Occasionnel,4
2025,36,5131,Divorcé(e),Consulting,Tech Lead,18,4,2,4,3,2,2,3,3,Non,13.0,3,Frequent,2
2026,56,6306,Divorcé(e),Consulting,Manager,13,13,12,3,3,3,1,2,4,Non,21.0,1,Aucun,9
2027,29,4787,Marié(e),Consulting,Assistant de Direction,4,2,2,1,3,4,2,4,3,Oui,14.0,3,Occasionnel,2
2031,42,18880,Marié(e),Consulting,Senior Manager,24,22,6,1,3,3,1,2,3,Non,11.0,0,Occasionnel,14
2032,56,2339,Marié(e),Consulting,Consultant,14,10,9,4,3,3,4,1,3,Non,11.0,1,Occasionnel,8
2034,41,13570,Marié(e),Consulting,Tech Lead,21,20,7,1,2,2,3,3,4,Non,23.0,1,Occasionnel,10
2035,34,6712,Marié(e),Commercial,Cadre Commercial,8,8,7,4,2,3,4,3,4,Non,21.0,2,Occasionnel,7
2036,36,5406,Divorcé(e),Commercial,Cadre Commercial,15,15,12,4,1,4,1,2,4,Non,24.0,1,Aucun,11
2037,41,8938,Divorcé(e),Commercial,Cadre Commercial,14,5,4,3,2,2,3,3,3,Non,11.0,1,Occasionnel,4
2038,32,2439,Célibataire,Consulting,Assistant de Direction,4,4,2,4,3,1,4,3,3,Non,14.0,0,Occasionnel,2
2040,35,8837,Célibataire,Ressources Humaines,Ressources Humaines,9,9,0,3,3,4,3,3,3,Oui,16.0,0,Occasionnel,7
2041,38,5343,Marié(e),Commercial,Cadre Commercial,10,10,7,1,3,4,3,3,3,Non,11.0,1,Occasionnel,9
2044,50,6728,Divorcé(e),Commercial,Cadre Commercial,12,6,3,2,3,3,4,3,3,Non,12.0,2,Frequent,1
2045,36,6652,Marié(e),Commercial,Cadre Commercial,8,6,3,2,2,4,1,2,3,Non,13.0,1,Occasionnel,0
2046,45,4850,Célibataire,Commercial,Cadre Commercial,8,5,3,4,3,3,3,3,3,Non,15.0,0,Occasionnel,1
2048,40,2809,Célibataire,Consulting,Assistant de Direction,8,2,2,3,2,3,4,3,3,Non,14.0,0,Occasionnel,2
2049,35,5689,Marié(e),Consulting,Manager,10,10,2,3,3,3,4,4,3,Oui,14.0,2,Frequent,2
2051,40,2001,Marié(e),Consulting,Assistant de Direction,20,5,3,3,3,3,2,3,3,Non,14.0,3,Occasionnel,2
2052,35,2977,Marié(e),Consulting,Assistant de Direction,4,4,3,3,1,4,4,3,3,Non,12.0,1,Occasionnel,1
2053,29,4025,Marié(e),Consulting,Consultant,10,4,3,4,2,2,1,3,3,Oui,13.0,1,Occasionnel,3
2054,29,3785,Célibataire,Consulting,Assistant de Direction,5,5,4,4,2,1,2,1,3,Non,14.0,0,Occasionnel,4
2055,50,10854,Divorcé(e),Commercial,Cadre Commercial,20,3,2,4,2,1,2,3,3,Oui,13.0,1,Occasionnel,0
2056,39,12031,Marié(e),Commercial,Cadre Commercial,21,20,9,2,2,4,1,2,3,Non,11.0,1,Occasionnel,6
2057,31,9936,Célibataire,Consulting,Tech Lead,10,9,4,2,3,1,2,3,3,Non,19.0,0,Aucun,7
2060,26,2966,Célibataire,Commercial,Représentant Commercial,5,4,2,4,2,3,4,3,3,Non,18.0,0,Occasionnel,0
2061,36,2571,Marié(e),Consulting,Consultant,17,5,2,3,4,4,3,3,3,Non,17.0,1,Frequent,3
2062,39,9991,Marié(e),Consulting,Manager,9,7,7,4,2,1,1,3,3,Non,15.0,1,Occasionnel,7
2064,27,6142,Marié(e),Consulting,Tech Lead,6,6,2,2,4,2,2,3,4,Oui,20.0,1,Occasionnel,3
2065,49,5390,Marié(e),Commercial,Cadre Commercial,17,9,6,4,2,2,4,2,3,Non,14.0,0,Frequent,8
2068,34,4404,Marié(e),Consulting,Consultant,6,4,3,2,4,3,1,4,3,Non,12.0,0,Occasionnel,2
